sample	genome_id	genome	enzyme	window	contig_id	start	end	global_mid	anchors_per_window	n_anchors	n_positive	detected_fraction	rate	se	log2_rate	log2_se	model	dispersion	mean_gc	mean_gc_offset	log2_rate_raw	gc_corrected
M1_2x	0	ecoli	CjeI	(0, 61)	0	3175767	3222584	3198863.05	100	100	86	0.86	1.732437819	0.1625220636	0.8040173762	0.1353409471	ztp	0.6934676633	0.51185	-0.01121380456	0.7928035717	True
M1_2x	0	ecoli	CjeI	(0, 62)	0	3222586	3270359	3245623.12	100	100	84	0.84	2.246123693	0.1804594595	1.157778085	0.1159098976	ztp	0.5994975161	0.51745	0.009659293409	1.167437378	True
M1_2x	0	ecoli	CjeI	(0, 63)	0	3270433	3318300	3293711.93	100	100	80	0.8	2.124111985	0.1812496297	1.046338438	0.1231045933	ztp	0.9832098118	0.52275	0.04052139051	1.086859828	True
M1_2x	0	ecoli	CjeI	(0, 64)	0	3318389	3367511	3345961.89	100	100	80	0.8	1.92020045	0.1748267793	0.9672310587	0.1313517698	ztp	0.5907172996	0.5101	-0.02597413659	0.9412569221	True
M1_2x	0	ecoli	CjeI	(0, 65)	0	3367810	3410768	3387476.97	100	100	95	0.95	1.614304415	0.1884864995	0.6638941302	0.1684493553	ztnb	1.052616446	0.52245	0.02701852841	0.6909126586	True
M1_2x	0	ecoli	CjeI	(0, 66)	0	3411114	3473605	3441909.37	100	100	83	0.83	2.238958521	0.1813350767	1.264880897	0.116845048	ztp	0.9671669794	0.4995	-0.102053096	1.162827801	True
M1_2x	0	ecoli	CjeI	(0, 67)	0	3473800	3520034	3497219.42	100	100	91	0.91	2.410641769	0.1778541529	1.218050121	0.1064402466	ztp	0.6660212079	0.52665	0.05136715498	1.269417276	True
M1_2x	0	ecoli	CjeI	(0, 68)	0	3520036	3573907	3548422.89	100	100	94	0.94	2.735842262	0.183273222	1.32531476	0.09664569196	ztp	0.9353274682	0.53855	0.1266702922	1.451985052	True
M1_2x	0	ecoli	CjeI	(0, 69)	0	3573967	3630329	3600856.26	100	100	93	0.93	2.697619726	0.1833019584	1.293633933	0.09803043168	ztp	0.6874090836	0.5394	0.138053058	1.431686991	True
M1_2x	0	ecoli	CjeI	(0, 70)	0	3630539	3685966	3658450.34	100	100	90	0.9	2.922751474	0.1919650854	1.594456548	0.09475560246	ztp	1.066849891	0.50145	-0.04712938818	1.54732716	True
M1_2x	0	ecoli	CjeI	(0, 71)	0	3686021	3731784	3705668.5	100	100	95	0.95	2.736746874	0.182328344	1.391829383	0.09611564745	ztp	0.8887953467	0.5265	0.06063262101	1.452462004	True
M1_2x	0	ecoli	CjeI	(0, 72)	0	3732154	3787349	3758017.02	100	100	91	0.91	2.38435831	0.1771504885	1.244941025	0.107187804	ztp	0.7077638308	0.5156	0.00866002828	1.253601054	True
M1_2x	0	ecoli	CjeI	(0, 73)	0	3788348	3849071	3819221.84	100	100	94	0.94	2.942585888	0.1883136864	1.620729659	0.09232669217	ztp	0.8547650611	0.49985	-0.06364513375	1.557084525	True
M1_2x	0	ecoli	CjeI	(0, 74)	0	3849233	3902020	3876758.19	100	100	90	0.9	2.872208519	0.1907161178	1.499598454	0.09579569015	ztp	0.7965225949	0.5195	0.02256203704	1.522160491	True
M1_2x	0	ecoli	CjeI	(0, 75)	0	3902139	3953406	3924857.81	100	100	94	0.94	3.074431787	0.1914572173	1.603851611	0.08984241548	ztp	0.9484012917	0.5193	0.01646818681	1.620319798	True
M1_2x	0	ecoli	CjeI	(0, 76)	0	3953444	4007632	3979261.76	100	100	90	0.9	2.641833006	0.1849057337	1.342255568	0.1009763238	ztp	0.9078300562	0.52675	0.05928370654	1.401539275	True
M1_2x	0	ecoli	CjeI	(0, 77)	0	4008796	4065981	4035249.68	100	100	92	0.92	2.543998649	0.1803779062	1.364237601	0.1022918432	ztp	0.6477459548	0.5124	-0.0171396964	1.347097905	True
M1_2x	0	ecoli	CjeI	(0, 78)	0	4066091	4119491	4090918.94	100	100	88	0.88	2.886302484	0.1932242443	1.504539701	0.09658158162	ztp	1.00290561	0.5207	0.02468280149	1.529222502	True
M1_2x	0	ecoli	CjeI	(0, 79)	0	4119549	4166007	4140234.35	100	100	91	0.91	2.821439372	0.1884089987	1.367068464	0.09633973734	ztp	0.8740740741	0.5403	0.129362885	1.496431349	True
M1_2x	0	ecoli	CjeI	(0, 80)	0	4172202	4227647	4198171.62	100	100	90	0.9	2.757646175	0.1878522747	1.457553993	0.09827712763	ztp	0.7888488446	0.5161	0.005883367838	1.463437361	True
M1_2x	0	ecoli	CjeI	(0, 81)	0	4227960	4277572	4250511.87	100	100	89	0.89	2.333779811	0.1777490146	1.194293623	0.1098808125	ztp	0.8865612648	0.52005	0.028374828	1.222668451	True
M1_2x	0	ecoli	CjeI	(0, 82)	0	4277896	4346626	4312682.07	100	100	89	0.89	2.211021432	0.1743284646	1.069999165	0.1137496035	ztp	0.7057795146	0.5263	0.07471384447	1.14471301	True
M1_2x	0	ecoli	CjeI	(0, 83)	0	4346953	4390911	4367354.31	100	100	91	0.91	2.034684253	0.1673476786	1.065927187	0.1186580501	ztp	0.5337506521	0.5093	-0.04112225568	1.024804931	True
M1_2x	0	ecoli	CjeI	(0, 84)	0	4391571	4439098	4411642.2	100	100	88	0.88	2.369089075	0.1797272089	1.183239734	0.1094477855	ztp	0.9009495252	0.5265	0.06109270987	1.244332444	True
M1_2x	0	ecoli	CjeI	(0, 85)	0	4439602	4496196	4466063.26	100	100	92	0.92	2.389221056	0.1763148604	1.23359892	0.1064650649	ztp	0.8665879575	0.51775	0.02294142186	1.256540341	True
M1_2x	0	ecoli	CjeI	(0, 86)	0	4496596	4548827	4522269.26	100	100	87	0.87	1.953052924	0.1686653511	1.031765667	0.1245909226	ztp	0.6610288936	0.5	-0.06603462299	0.9657310437	True
M1_2x	0	ecoli	CjeI	(0, 87)	0	4548873	4595532	4572544.01	100	100	85	0.85	2.253114069	0.1795951872	1.244515829	0.114996879	ztp	0.7150645305	0.4992	-0.07259547429	1.171920355	True
M1_2x	0	ecoli	CjeI	(0, 88)	0	4595658	4641534	4616113.381	100	97	86	0.8865979381	2.102860972	0.1741846997	1.032735324	0.1195016722	ztp	0.9064534552	0.5232474227	0.03961814709	1.072353471	True
M1_2x	0	ecoli	CjePI	(0, 0)	0	693	64202	32362.06	100	100	88	0.88	2.281353986	0.1816320907	1.0722682	0.1148614894	ztp	1.293793103	0.52965	0.1176221196	1.189890319	True
M1_2x	0	ecoli	CjePI	(0, 1)	0	64713	124070	93841.55	100	100	86	0.86	2.223068828	0.1872194731	1.009614802	0.1214989846	ztp	1.75791343	0.5331	0.1429378148	1.152552616	True
M1_2x	0	ecoli	CjePI	(0, 2)	0	124087	180560	152316.69	100	100	86	0.86	2.214624054	0.1830882976	1.084329272	0.1192710693	ztp	1.658067564	0.52105	0.06273254146	1.147061813	True
M1_2x	0	ecoli	CjePI	(0, 3)	0	180720	256150	214191.22	100	100	84	0.84	2.159089643	0.2189959041	1.156690014	0.1463321849	ztnb	1.200260501	0.50475	-0.04626687077	1.110423143	True
M1_2x	0	ecoli	CjePI	(0, 4)	0	256373	317368	287571.86	100	100	80	0.8	2.038602564	0.2351509365	0.9634175836	0.1664135501	ztnb	1.368693172	0.5181	0.06416295832	1.027580542	True
M1_2x	0	ecoli	CjePI	(0, 5)	0	317419	385371	351134.28	100	100	83	0.83	1.831391938	0.1687570547	0.773985035	0.1329398481	ztp	0.8404527692	0.5236	0.09895554157	0.8729405765	True
M1_2x	0	ecoli	CjePI	(0, 6)	0	385906	451412	422318.98	100	100	85	0.85	2.149337931	0.2172274125	1.079062539	0.1458090448	ztnb	1.146045918	0.5163	0.02482978995	1.103892329	True
M1_2x	0	ecoli	CjePI	(0, 7)	0	451457	518675	485884.78	100	100	80	0.8	2.196494537	0.2492645445	1.105864977	0.1637212004	ztnb	1.486075949	0.51585	0.02933793436	1.135202911	True
M1_2x	0	ecoli	CjePI	(0, 8)	0	519054	591156	554368.77	100	100	80	0.8	1.782739646	0.1744024717	0.9056081139	0.1411364703	ztp	1.53126004	0.499	-0.07151208934	0.8340960246	True
M1_2x	0	ecoli	CjePI	(0, 9)	0	592010	652866	621614.61	100	100	71	0.71	1.638119684	0.2256410607	0.6037816853	0.1987225002	ztnb	1.299916458	0.52635	0.1082590817	0.712040767	True
M1_2x	0	ecoli	CjePI	(0, 10)	0	652980	710069	677659.39	100	100	75	0.75	1.59362426	0.1688824351	0.6674562051	0.1528878906	ztp	0.6081081081	0.51265	0.00485531003	0.6723115151	True
M1_2x	0	ecoli	CjePI	(0, 11)	0	711102	772700	745308.87	100	100	76	0.76	1.208894899	0.1822470137	0.2502232382	0.2174935663	ztnb	1.283561077	0.5141	0.0234655843	0.2736888225	True
M1_2x	0	ecoli	CjePI	(0, 12)	0	772760	830644	801546.19	100	100	74	0.74	2.198566744	0.1907951526	1.099915107	0.1251993923	ztp	0.8112134142	0.51745	0.03664822395	1.136563331	True
M1_2x	0	ecoli	CjePI	(0, 13)	0	830934	888703	862597.59	100	100	65	0.65	1.173403258	0.1969552253	0.2329911827	0.2421557336	ztnb	1.222098214	0.5118	-0.002292279468	0.2306989032	True
M1_2x	0	ecoli	CjePI	(0, 14)	0	889552	944023	918269.65	100	100	72	0.72	1.75906133	0.1785951383	0.7424097727	0.1464748932	ztp	0.6089478045	0.52395	0.07239601069	0.8148057834	True
M1_2x	0	ecoli	CjePI	(0, 15)	0	944185	996998	969442.1	100	100	67	0.67	0.8519366737	0.1565114746	-0.223110585	0.2650412117	ztnb	1.169095536	0.51135	-0.008071314149	-0.2311818992	True
M1_2x	0	ecoli	CjePI	(0, 16)	0	998189	1043274	1022573.29	100	100	66	0.66	2.075497999	0.2576035265	1.011588729	0.1790622445	ztnb	1.342307692	0.5181	0.0418688121	1.053457541	True
M1_2x	0	ecoli	CjePI	(0, 17)	0	1044846	1096629	1068062.88	100	100	69	0.69	1.224631216	0.206274108	0.3668652355	0.2430042847	ztnb	1.443883075	0.49915	-0.07451787226	0.2923473633	True
M1_2x	0	ecoli	CjePI	(0, 18)	0	1097869	1161545	1127220.83	100	100	61	0.61	0.8734913407	0.1699264109	-0.1298887218	0.2806576081	ztnb	1.305026455	0.50255	-0.06524597191	-0.1951346938	True
M1_2x	0	ecoli	CjePI	(0, 19)	0	1162207	1215567	1188056.98	100	100	63	0.63	1.376353704	0.1746988856	0.6440714807	0.1831195101	ztp	0.7219132369	0.48275	-0.1832202104	0.4608512702	True
M1_2x	0	ecoli	CjePI	(0, 20)	0	1216580	1275811	1246119.09	100	100	65	0.65	1.141317079	0.1604167695	0.3089517822	0.2027766711	ztp	0.5424311927	0.4939	-0.1182521276	0.1906996546	True
M1_2x	0	ecoli	CjePI	(0, 21)	0	1276390	1343380	1307995.85	100	100	61	0.61	1.061529339	0.1610982141	0.1385099337	0.2189441084	ztp	0.5579124579	0.5047	-0.05236568821	0.08614424551	True
M1_2x	0	ecoli	CjePI	(0, 22)	0	1343525	1404947	1377029.54	100	100	46	0.46	0.4443745864	0.1156810285	-1.123426574	0.3755670355	ztnb	1.111111111	0.5043	-0.04672520873	-1.170151783	True
M1_2x	0	ecoli	CjePI	(0, 23)	0	1405305	1467386	1434303.37	100	100	52	0.52	1.302044316	0.188399205	0.4795117313	0.2087506511	ztp	0.6871178579	0.49665	-0.09873317827	0.380778553	True
M1_2x	0	ecoli	CjePI	(0, 24)	0	1467497	1520735	1493861.23	100	100	60	0.6	1.175016283	0.1688066497	0.3581819295	0.2072622482	ztp	0.4646061815	0.4937	-0.1255011804	0.2326807491	True
M1_2x	0	ecoli	CjePI	(0, 25)	0	1521228	1584634	1554365.92	100	100	55	0.55	0.9997602773	0.1657975822	0.1463523015	0.239252704	ztp	0.3673903789	0.4885	-0.1466981897	-0.000345888256	True
M1_2x	0	ecoli	CjePI	(0, 26)	0	1585742	1642577	1611056.21	100	100	47	0.47	0.001389295791	0.0004299007493	-9.330761436	0.4464245002	ztnb	0.7808695652	0.4876	-0.1606690563	-9.491430493	True
M1_2x	0	ecoli	CjePI	(0, 27)	0	1643793	1702836	1671437.99	100	100	53	0.53	0.8354305913	0.1705360435	-0.1807415431	0.2944966426	ztnb	0.9650706436	0.5008	-0.07866657953	-0.2594081226	True
M1_2x	0	ecoli	CjePI	(0, 28)	0	1702898	1756615	1731450.95	100	100	59	0.59	1.547940116	0.1884186825	0.6439682527	0.17560802	ztp	0.7360285375	0.5108	-0.01361859251	0.6303496602	True
M1_2x	0	ecoli	CjePI	(0, 29)	0	1758612	1814566	1786067.31	100	100	63	0.63	0.3080260693	0.07271566761	-1.597606958	0.3405768002	ztnb	0.7557156279	0.4958	-0.101268681	-1.698875639	True
M1_2x	0	ecoli	CjePI	(0, 30)	0	1815732	1868544	1845005.08	100	100	54	0.54	1.401815574	0.1930176423	0.5251139452	0.1986463844	ztp	1.127485977	0.506	-0.03781738784	0.4872965573	True
M1_2x	0	ecoli	CjePI	(0, 31)	0	1870832	1928921	1899340.1	100	100	63	0.63	1.678229238	0.1877305137	0.7977831899	0.1613831264	ztp	0.7014888337	0.50485	-0.05084339547	0.7469397944	True
M1_2x	0	ecoli	CjePI	(0, 32)	0	1929291	1983907	1955619.72	100	100	61	0.61	1.637466538	0.1891032156	0.7311203885	0.1666099826	ztp	0.7209677419	0.51035	-0.01965496359	0.7114654249	True
M1_2x	0	ecoli	CjePI	(0, 33)	0	1985711	2044127	2015883.73	100	100	60	0.6	1.615952239	0.1897662276	0.7970805205	0.1694201035	ztp	0.6302003082	0.4959	-0.1046959621	0.6923845584	True
M1_2x	0	ecoli	CjePI	(0, 34)	0	2044940	2117154	2077615.16	100	100	60	0.6	1.31837394	0.1761996948	0.5153867405	0.1928151174	ztp	0.6930320151	0.4924	-0.11662711	0.3987596304	True
M1_2x	0	ecoli	CjePI	(0, 35)	0	2117770	2184010	2151242.66	100	100	66	0.66	1.252943667	0.1991545627	0.261521911	0.2293154173	ztnb	1.121767594	0.52145	0.06379964136	0.3253215523	True
M1_2x	0	ecoli	CjePI	(0, 36)	0	2184311	2244320	2212943.94	100	100	72	0.72	1.153790287	0.1715833559	0.231120799	0.2145471837	ztnb	0.8487446418	0.5085	-0.02473977575	0.2063810233	True
M1_2x	0	ecoli	CjePI	(0, 37)	0	2245361	2298466	2269122.03	100	100	73	0.73	1.346245235	0.1677852197	0.4295763685	0.1798059508	ztp	1.367455418	0.5131	-0.000635130556	0.428941238	True
M1_2x	0	ecoli	CjePI	(0, 38)	0	2298983	2354940	2330982.36	100	100	76	0.76	1.430288643	0.2014813454	0.4656302822	0.203229005	ztnb	1.100155039	0.52005	0.05067604079	0.516306323	True
M1_2x	0	ecoli	CjePI	(0, 39)	0	2356648	2404856	2379800.44	100	100	78	0.78	1.829796823	0.1740276723	0.8314075255	0.1372113322	ztp	0.7596638655	0.5169	0.0402759383	0.8716834638	True
M1_2x	0	ecoli	CjePI	(0, 40)	0	2405119	2462464	2433912.73	100	100	76	0.76	1.816556372	0.2168377982	0.8199278923	0.1722109046	ztnb	1.126376812	0.51855	0.04127824472	0.861206137	True
M1_2x	0	ecoli	CjePI	(0, 41)	0	2462573	2532476	2497043.77	100	100	64	0.64	1.79972693	0.1909855816	1.049288314	0.1530976432	ztp	0.5479641132	0.48095	-0.2015102887	0.8477780249	True
M1_2x	0	ecoli	CjePI	(0, 42)	0	2533056	2595961	2567394.64	100	100	78	0.78	1.729700676	0.1705563788	0.6443639765	0.1422563137	ztp	0.822616408	0.53295	0.1461584252	0.7905224016	True
M1_2x	0	ecoli	CjePI	(0, 43)	0	2596448	2649826	2623170.32	100	100	75	0.75	1.820062234	0.181672527	0.7669521118	0.1440049955	ztp	1.257192677	0.5271	0.09703566998	0.8639877818	True
M1_2x	0	ecoli	CjePI	(0, 44)	0	2650222	2698849	2675389.48	100	100	80	0.8	2.15498045	0.1821885138	1.010835354	0.1219697679	ztp	0.9435248296	0.5263	0.0968394268	1.107674781	True
M1_2x	0	ecoli	CjePI	(0, 45)	0	2698978	2766136	2734278.33	100	100	80	0.8	1.542931088	0.2060983849	0.722405073	0.1927092663	ztnb	1.229194721	0.4965	-0.09673144476	0.6256736282	True
M1_2x	0	ecoli	CjePI	(0, 46)	0	2766337	2826837	2795327.41	100	100	78	0.78	2.386551653	0.1914079877	1.349889408	0.1157080988	ztp	0.9597085841	0.4962	-0.09496184629	1.254927562	True
M1_2x	0	ecoli	CjePI	(0, 47)	0	2827553	2889268	2862769.9	100	100	85	0.85	2.380951068	0.1832015651	1.185048981	0.1110077368	ztp	0.9436258808	0.5207	0.06648899073	1.251537971	True
M1_2x	0	ecoli	CjePI	(0, 48)	0	2890254	2939836	2915523.95	100	100	78	0.78	2.041562905	0.1809743599	1.055888486	0.1278877134	ztp	0.7619757292	0.5075	-0.02621446557	1.029674021	True
M1_2x	0	ecoli	CjePI	(0, 49)	0	2941507	2999814	2969129.43	100	100	75	0.75	1.804708237	0.2140510412	0.9959444712	0.1711137397	ztnb	1.119885248	0.48785	-0.1441788523	0.8517656189	True
M1_2x	0	ecoli	CjePI	(0, 50)	0	3000993	3048607	3022762.83	100	100	84	0.84	2.517297794	0.2481965321	1.338257898	0.1422445556	ztnb	1.294244708	0.5113	-0.006382002405	1.331875896	True
M1_2x	0	ecoli	CjePI	(0, 51)	0	3048933	3106214	3078944.53	100	100	79	0.79	2.434310557	0.2312746539	1.236104052	0.1370650082	ztnb	1.151431528	0.5201	0.04740917943	1.283513231	True
M1_2x	0	ecoli	CjePI	(0, 52)	0	3106859	3171547	3139685.9	100	100	79	0.79	2.20484219	0.1912297598	1.088598107	0.1251274251	ztp	1.588623894	0.52055	0.05207729229	1.1406754	True
M1_2x	0	ecoli	CjePI	(0, 53)	0	3172805	3229341	3199758.48	100	100	83	0.83	2.268277612	0.1821848038	1.1712453	0.1158751961	ztp	0.7455284553	0.51325	0.01035192136	1.181597221	True
M1_2x	0	ecoli	CjePI	(0, 54)	0	3229496	3296416	3263916.28	100	100	87	0.87	2.443930112	0.2652170705	1.267190882	0.1565623135	ztnb	1.662530371	0.5149	0.02201214765	1.28920303	True
M1_2x	0	ecoli	CjePI	(0, 55)	0	3296512	3360631	3332126.72	100	100	86	0.86	2.095526358	0.2385272226	1.010168618	0.1642174721	ztnb	1.493623332	0.52045	0.05714404993	1.067312668	True
M1_2x	0	ecoli	CjePI	(0, 56)	0	3362493	3422285	3392055.28	100	100	85	0.85	2.095661983	0.2211652173	1.082439922	0.1522544975	ztnb	1.317708333	0.5101	-0.0150338837	1.067406038	True
M1_2x	0	ecoli	CjePI	(0, 57)	0	3422626	3482758	3454486.51	100	100	90	0.9	2.821985618	0.2674971715	1.53018435	0.1367536533	ztnb	1.589717399	0.5064	-0.03347371458	1.496710635	True
M1_2x	0	ecoli	CjePI	(0, 58)	0	3483128	3544907	3516184.62	100	100	95	0.95	2.710599145	0.2588115948	1.347546886	0.1377504325	ztnb	1.681890637	0.52555	0.09106489124	1.438611777	True
M1_2x	0	ecoli	CjePI	(0, 59)	0	3545701	3594741	3568716.32	100	100	94	0.94	3.44599864	0.2669123729	1.661718248	0.1117450112	ztnb	1.51570015	0.53095	0.1232038841	1.784922132	True
M1_2x	0	ecoli	CjePI	(0, 60)	0	3595338	3672763	3633146.77	100	100	90	0.9	2.63819166	0.1874885341	1.419574878	0.1025281	ztp	1.376160234	0.50615	-0.02002550062	1.399549378	True
M1_2x	0	ecoli	CjePI	(0, 61)	0	3672830	3734436	3702366.69	100	100	94	0.94	3.067618864	0.2558669415	1.520752323	0.1203337129	ztnb	1.528618179	0.52615	0.09636692315	1.617119247	True
M1_2x	0	ecoli	CjePI	(0, 62)	0	3734474	3802217	3764832.04	100	100	84	0.84	2.976422872	0.2929273511	1.596262218	0.1419841383	ztnb	1.762886598	0.50565	-0.02268270792	1.57357951	True
M1_2x	0	ecoli	CjePI	(0, 63)	0	3802411	3861214	3831932.28	100	100	95	0.95	3.536845167	0.2924100199	1.850572187	0.1192753614	ztnb	1.849051179	0.50715	-0.02810912405	1.822463063	True
M1_2x	0	ecoli	CjePI	(0, 64)	0	3861371	3922325	3889978.03	100	100	94	0.94	2.807284789	0.2523895763	1.41658562	0.1297058252	ztnb	1.575356954	0.524	0.0725898073	1.489175428	True
M1_2x	0	ecoli	CjePI	(0, 65)	0	3922356	3975979	3948032.33	100	100	95	0.95	3.208148967	0.2012814062	1.662723152	0.09051564924	ztp	1.696298455	0.51505	0.01901798165	1.681741133	True
M1_2x	0	ecoli	CjePI	(0, 66)	0	3976523	4026988	4002826.09	100	100	94	0.94	3.340772709	0.2343953879	1.636840237	0.1012224096	ztnb	1.232373962	0.52815	0.1033415946	1.740181832	True
M1_2x	0	ecoli	CjePI	(0, 67)	0	4027031	4096062	4064215.81	100	100	89	0.89	3.024539726	0.2011288038	1.569176347	0.0959377473	ztp	2.054475524	0.5156	0.02753926264	1.59671561	True
M1_2x	0	ecoli	CjePI	(0, 68)	0	4096428	4151964	4123520.21	100	100	91	0.91	3.030538696	0.2416418357	1.453401555	0.1150341616	ztnb	1.33516685	0.53325	0.1461727086	1.599574264	True
M1_2x	0	ecoli	CjePI	(0, 69)	0	4152032	4216539	4187466.97	100	100	88	0.88	2.723381525	0.257950514	1.394388346	0.1366477389	ztnb	1.412807882	0.51985	0.05101076079	1.445399107	True
M1_2x	0	ecoli	CjePI	(0, 70)	0	4216552	4282634	4248582.39	100	100	90	0.9	2.91483196	0.2630034497	1.531521965	0.1301734638	ztnb	1.51011236	0.5137	0.01189074967	1.543412714	True
M1_2x	0	ecoli	CjePI	(0, 71)	0	4283270	4355187	4320610.86	100	100	91	0.91	3.058043777	0.1941931194	1.441758853	0.09161459767	ztp	1.173972603	0.53455	0.1708502068	1.61260906	True
M1_2x	0	ecoli	CjePI	(0, 72)	0	4355340	4412304	4379984.47	100	100	91	0.91	2.727270109	0.2251791387	1.505763817	0.1191172175	ztnb	1.181055156	0.50225	-0.05830622501	1.447457592	True
M1_2x	0	ecoli	CjePI	(0, 73)	0	4412747	4471981	4442136.33	100	100	87	0.87	2.443233891	0.2599554979	1.205240259	0.1535000431	ztnb	1.640807372	0.5245	0.08355172086	1.28879198	True
M1_2x	0	ecoli	CjePI	(0, 74)	0	4472384	4526591	4501474.88	100	100	83	0.83	2.291758277	0.2494417406	1.219498124	0.1570271899	ztnb	1.544953567	0.50635	-0.02304324005	1.196454884	True
M1_2x	0	ecoli	CjePI	(0, 75)	0	4526721	4575884	4548018.07	100	100	85	0.85	2.087734546	0.2161642341	1.165000604	0.1493767822	ztnb	1.10989011	0.49555	-0.1030623184	1.061938286	True
M1_2x	0	ecoli	CjePI	(0, 76)	0	4575959	4638973	4609594.931	100	116	102	0.8793103448	2.444532043	0.2300931963	1.28426931	0.1357946255	ztnb	1.60109432	0.512887931	0.005289006613	1.289558316	True
M1_2x	0	ecoli	CspCI	(0, 0)	0	7244	205248	97432.2	25	25	22	0.88	1.949079247	0.3351645782	0.9303000064	0.2480865134	ztp	0.5523809524	0.5194	0.03249274383	0.9627927502	True
M1_2x	0	ecoli	CspCI	(0, 1)	0	213234	447870	330975.52	25	25	21	0.84	1.264255779	0.2932448829	0.3117738966	0.3346339763	ztp	0.5621621622	0.5158	0.02651447649	0.3382883731	True
M1_2x	0	ecoli	CspCI	(0, 2)	0	464404	728439	587516.52	25	25	21	0.84	1.464309182	0.3095169211	0.5744740866	0.3049482531	ztp	0.415	0.512	-0.02425388255	0.550220204	True
M1_2x	0	ecoli	CspCI	(0, 3)	0	731379	906749	811331.68	25	25	17	0.68	1.183567836	0.3179970813	0.1445203296	0.3876185193	ztp	0.4224137931	0.5382	0.09862206722	0.2431423968	True
M1_2x	0	ecoli	CspCI	(0, 4)	0	907724	1112505	998082.84	25	25	17	0.68	0.7344295406	0.2639178093	-0.4321699501	0.5184335511	ztp	0.2708333333	0.5092	-0.01313405608	-0.4453040061	True
M1_2x	0	ecoli	CspCI	(0, 5)	0	1113357	1252459	1167839.24	25	25	18	0.72	0.8742174658	0.2750271511	-0.1790864655	0.4538691144	ztp	0.3333333333	0.5024	-0.01484942773	-0.1939358932	True
M1_2x	0	ecoli	CspCI	(0, 6)	0	1298950	1483452	1399300.72	25	25	12	0.48	1.365254629	0.3990971518	0.5098581638	0.4217348688	ztp	0.5785123967	0.5022	-0.06068811552	0.4491700483	True
M1_2x	0	ecoli	CspCI	(0, 7)	0	1497018	1672101	1606956.64	25	25	13	0.52	1.000002595e-06	0.0003930425184	-19.81619997	567.0390206	ztnb	0	0.4898	-0.1153648601	-19.93156483	True
M1_2x	0	ecoli	CspCI	(0, 8)	0	1675907	1884707	1785980.84	25	25	16	0.64	1.064584345	0.3148997333	0.135865714	0.4267433444	ztp	0.3179487179	0.509	-0.04557545814	0.09029025582	True
M1_2x	0	ecoli	CspCI	(0, 9)	0	1887680	2043213	1962418.64	25	25	18	0.72	1.286876616	0.3188312392	0.3400592394	0.3574361692	ztp	0.5	0.5172	0.02381449691	0.3638737363	True
M1_2x	0	ecoli	CspCI	(0, 10)	0	2047043	2286031	2178620.04	25	25	14	0.56	1.398480794	0.3727654054	0.5309382992	0.384550724	ztp	0.2366863905	0.5036	-0.0470778588	0.4838604404	True
M1_2x	0	ecoli	CspCI	(0, 11)	0	2286160	2426167	2347292.4	25	25	13	0.52	1.163810072	0.3613506386	0.228957755	0.4479414528	ztp	0.5303030303	0.5124	-0.01010211859	0.2188556364	True
M1_2x	0	ecoli	CspCI	(0, 12)	0	2443505	2646619	2553014.72	25	25	17	0.68	1.268255231	0.326305967	0.2675273005	0.3711871152	ztp	0.5333333333	0.5278	0.07531781033	0.3428451109	True
M1_2x	0	ecoli	CspCI	(0, 13)	0	2657447	2838667	2737034.56	25	25	20	0.8	1.856224861	0.3454442014	0.8267861623	0.2684861337	ztp	0.5550239234	0.5304	0.06558532509	0.8923714873	True
M1_2x	0	ecoli	CspCI	(0, 14)	0	2846297	3077531	2967624.56	25	25	17	0.68	1.825901205	0.3724860681	0.9105892254	0.2943115443	ztp	0.7601351351	0.4996	-0.04198051892	0.8686087065	True
M1_2x	0	ecoli	CspCI	(0, 15)	0	3081124	3246656	3155715.6	25	25	21	0.84	1.657192113	0.3236873636	0.7061661388	0.2817912	ztp	0.6093023256	0.522	0.02257472079	0.7287408596	True
M1_2x	0	ecoli	CspCI	(0, 16)	0	3247785	3373320	3316308.72	25	25	21	0.84	2.711844485	0.3864923269	1.435096911	0.2056130307	ztp	0.6852459016	0.5154	0.004177536485	1.439274447	True
M1_2x	0	ecoli	CspCI	(0, 17)	0	3391188	3551032	3479403.72	25	25	22	0.88	2.396315227	0.3609416393	1.201990195	0.2173039287	ztp	1.031198686	0.5226	0.05882750733	1.260817702	True
M1_2x	0	ecoli	CspCI	(0, 18)	0	3554705	3775555	3675444.92	25	25	23	0.92	2.466942634	0.3567419862	1.317393018	0.2086266163	ztp	0.6891495601	0.5002	-0.01466885048	1.302724168	True
M1_2x	0	ecoli	CspCI	(0, 19)	0	3777166	3966014	3859825.28	25	25	23	0.92	3.261284758	0.3959010765	1.662502444	0.1751348202	ztp	1.145687646	0.522	0.04293797045	1.705440415	True
M1_2x	0	ecoli	CspCI	(0, 20)	0	3966999	4134078	4064521.16	25	25	23	0.92	2.871107279	0.3772094337	1.490134487	0.1895429625	ztp	0.4922077922	0.5204	0.03147275096	1.521607238	True
M1_2x	0	ecoli	CspCI	(0, 21)	0	4135268	4340386	4243575.96	25	25	20	0.8	2.292385897	0.3725527585	1.220991187	0.2344631495	ztp	1.051599587	0.5048	-0.02414126132	1.196849926	True
