sample	genome_id	contig_id	position	e
S06	3511	0	263768	7.1716
S06	3511	0	264605	0.141455
S06	3511	0	268622	0.0813364
S06	3511	0	269681	0.47323
S06	3511	0	270164	0.4009
S06	3511	0	270848	1.81089
S06	3511	0	270977	1.77461
S06	3511	0	274226	1.5016
S06	3511	0	280346	6.78983
S06	3511	0	282785	0.113493
S06	3511	0	283101	0.747921
S06	3511	0	284977	2.16897
S06	3511	0	291061	0.872879
S06	3511	0	291946	1.39434
S06	3511	0	292350	0.0340676
S06	3511	0	294228	5.29484
S06	3511	0	295005	5.08524
S06	3511	0	299843	0.124534
S06	3511	0	306172	2.31895
S06	3511	0	310291	0.0367622
S06	3511	0	314565	0.680462
S06	3511	0	317499	0.663326
S06	3511	0	317827	3.112
S06	3511	0	318058	0.0351725
S06	3511	0	318625	0.76875
S06	3511	0	319848	0.69717
S06	3511	1	10634	1.16418
S06	3511	1	10774	0.75385
S06	3511	1	12847	1.41771
S06	3511	1	18231	0.260277
S06	3511	1	20430	4.37792
S06	3511	1	20686	0.907942
S06	3511	1	22840	2.34249
S06	3511	1	22843	0.750798
S06	3511	1	24847	0.531177
S06	3511	1	24993	0.0290487
S06	3511	1	25053	0.26424
S06	3511	1	25520	0.111547
S06	3511	1	25823	0.0361495
S06	3511	1	28582	0.200831
S06	3511	1	30753	0.801344
S06	3511	1	34910	0.304417
S06	3511	1	36459	3.68632
S06	3511	1	39953	2.16897
S06	3511	1	41516	0.412203
S06	3511	1	42651	0.040924
S06	3511	1	45093	0.0752245
S06	3511	1	50214	3.67655
S06	3511	1	50499	0.67041
S06	3511	1	51128	0.790896
S06	3511	1	51693	0.0338902
S06	3511	1	59587	0.0404156
S06	3511	1	59986	0.159679
S06	3511	1	60626	1.19141
S06	3511	1	61160	0.80915
S06	3511	1	64243	10.4111
S06	3511	1	65248	1.89208
S06	3511	1	67024	0.336565
S06	3511	1	67412	0.0990901
S06	3511	1	70111	4.0202
S06	3511	1	71447	0.0699668
S06	3511	1	71585	0.103834
S06	3511	1	72055	0.297702
S06	3511	1	73065	1.57063
S06	3511	1	73183	0.683226
S06	3511	1	81119	3.90415
S06	3511	1	93357	0.112188
S06	3511	1	93518	0.130792
S06	3511	1	94815	0.299858
S06	3511	1	98470	1.09934
S06	3511	1	98767	0.689673
S06	3511	1	99601	0.582198
S06	3511	1	103027	0.134858
S06	3511	1	103209	0.989356
S06	3511	1	125003	0.0622671
S06	3511	1	125516	0.0644249
S06	3511	1	127655	0.150449
S06	3511	1	129812	2.16897
S06	3511	1	130192	0.431398
S06	3511	1	130634	1.41155
S06	3511	1	130675	1.25133
S06	3511	1	132887	0.575197
S06	3511	1	134199	0.403878
S06	3511	1	137264	0.0770049
S06	3511	1	137736	0.183293
S06	3511	1	139025	0.250266
S06	3511	1	139535	0.774633
S06	3511	1	140454	0.317411
S06	3511	1	140737	0.031587
S06	3511	1	141098	0.207668
S06	3511	1	141538	4.01491
S06	3511	1	142958	0.0610978
S06	3511	1	143928	0.733623
S06	3511	1	146606	0.154192
S06	3511	1	148194	0.289912
S06	3511	1	148911	1.50472
S06	3511	1	149112	5.53088
S06	3511	1	151546	0.162673
S06	3511	1	152316	0.224376
S06	3511	1	152559	0.354118
S06	3511	1	152742	1.51324
S06	3511	1	155719	3.45977
S06	3511	1	158865	0.135561
S06	3511	1	159472	0.262376
S06	3511	1	161040	0.924059
S06	3511	1	161094	2.69517
S06	3511	1	162610	0.08378
S06	3511	1	163931	0.0793526
S06	3511	1	164033	0.818012
S06	3511	1	164180	2.04063
S06	3511	1	167846	0.0394359
S06	3511	1	169142	0.340974
S06	3511	1	170142	0.0363515
S06	3511	1	170527	0.244884
S06	3511	1	170860	0.433794
S06	3511	1	172917	0.122196
S06	3511	1	173466	0.433794
S06	3511	1	173742	0.225673
S06	3511	1	175346	0.740123
S06	3511	1	175965	0.654542
S06	3511	1	176353	1.00106
S06	3511	1	178978	0.897506
S06	3511	1	179171	0.454784
S06	3511	1	179174	0.0349834
S06	3511	1	179593	0.492948
S06	3511	1	180082	0.0387316
S06	3511	1	180436	0.211035
S06	3511	1	181411	2.41268
S06	3511	1	182859	0.138445
S06	3511	1	183349	2.13926
S06	3511	1	186117	0.252423
S06	3511	1	186931	8.10045
S06	3511	1	187115	2.12954
S06	3511	1	188137	0.0338902
S06	3511	1	188218	0.301867
S06	3511	1	188926	0.0752245
S06	3511	1	190305	3.27205
S06	3511	1	192540	0.105518
S06	3511	1	193023	1.04111
S06	3511	1	193436	2.13342
S06	3511	1	193565	3.31004
S06	3511	1	193682	0.23239
S06	3511	1	194239	0.273975
S06	3511	1	196854	0.0947609
S06	3511	1	207490	5.59302
S06	3511	1	215569	0.714632
S06	3511	1	215937	0.118308
S06	3511	1	216052	2.32964
S06	3511	1	217924	4.11582
S06	3511	1	218025	0.201245
S06	3511	1	218692	0.108449
S06	3511	1	219851	1.70807
S06	3511	1	219893	1.30827
S06	3511	1	223186	0.193658
S06	3511	1	224131	1.27587
S06	3511	1	224677	0.290117
S06	3511	1	231249	0.0265588
S06	3511	1	233648	2.09545
S06	3511	2	911	0.0399197
S06	3511	2	1389	0.0376122
S06	3511	2	2598	0.18698
S06	3511	2	4073	0.106671
S06	3511	2	4408	0.671348
S06	3511	2	7874	3.59002
S06	3511	2	9978	0.387316
S06	3511	2	10578	1.3602
S06	3511	2	12356	0.274388
S06	3511	2	12796	2.02533
S06	3511	2	29750	0.122005
S06	3511	2	29897	1.60091
S06	3511	2	30725	2.13007
S06	3511	2	31605	0.839602
S06	3511	2	32474	0.643541
S06	3511	2	32929	0.524254
S06	3511	2	32950	0.0304061
S06	3511	2	38000	0.081848
S06	3511	2	42543	0.658003
S06	3511	2	44151	0.226609
S06	3511	2	44162	0.03303
S06	3511	2	44306	1.62673
S06	3511	2	45128	0.678446
S06	3511	2	45162	0.585622
S06	3511	2	45499	1.03158
S06	3511	2	56166	2.91219
S06	3511	2	57449	0.457894
S06	3511	2	57521	0.0304061
S06	3511	2	58009	2.16897
S06	3511	2	59846	0.0634821
S06	3511	2	63750	0.271121
S06	3511	2	64149	2.99249
S06	3511	2	65053	0.0286648
S06	3511	2	65741	1.39934
S06	3511	2	65891	0.13627
S06	3511	2	66825	0.0346113
S06	3511	2	67858	3.83185
S06	3511	2	68714	0.273975
S06	3511	2	68763	0.0331986
S06	3511	2	69947	1.10756
S06	3511	2	70584	0.414656
S06	3511	2	71596	0.0681352
S06	3511	2	75169	0.206569
S06	3511	2	92588	0.57414
S06	3511	2	96124	0.0966374
S06	3511	2	96504	0.638529
S06	3511	2	137436	0.038276
S06	3511	2	148366	0.722991
S06	3511	2	149224	1.35561
S06	3511	2	149416	1.76616
S06	3511	2	149446	1.80748
S06	3511	2	150755	0.133475
S06	3511	2	150881	0.0404156
S06	3511	2	154735	0.500532
S06	3511	2	164735	0.421036
S06	3511	2	170501	3.90415
S06	3511	2	181382	0.770556
S06	3511	2	197336	5.23489
S06	3511	2	200788	0.27689
S06	3511	3	86	0.205915
S06	3511	3	7034	3.05825
S06	3511	3	14166	6.10234
S06	3511	3	15239	0.684939
S06	3511	3	17549	3.57461
S06	3511	3	19269	4.41147
S06	3511	3	19380	0.0406682
S06	3511	3	22842	1.83416
S06	3511	3	25426	0.237479
S06	3511	3	26569	0.0903738
S06	3511	3	40363	1.26758
S06	3511	3	40725	0.0378309
S06	3511	3	40914	0.0929559
S06	3511	3	41157	0.0695927
S06	3511	3	41454	0.35788
S06	3511	3	41571	0.144598
S06	3511	3	42239	0.214514
S06	3511	3	43240	0.294098
S06	3511	3	43689	0.334641
S06	3511	3	43705	0.119759
S06	3511	3	44058	1.59916
S06	3511	3	44594	0.0594239
S06	3511	3	45353	0.0267774
S06	3511	3	46364	0.0912184
S06	3511	3	49003	0.155668
S06	3511	3	49877	0.214514
S06	3511	3	54108	0.038276
S06	3511	3	55385	0.353637
S06	3511	3	60838	3.08445
S06	3511	3	62090	0.0610978
S06	3511	3	62417	0.841691
S06	3511	3	71049	0.686841
S06	3511	3	72021	0.100106
S06	3511	3	75373	6.50692
S06	3511	3	78148	1.0723
S06	3511	3	85311	8.13364
S06	3511	3	85890	4.00426
S06	3511	3	86702	2.12471
S06	3511	3	88392	0.295769
S06	3511	3	89048	0.16792
S06	3511	3	89063	0.165781
S06	3511	3	91796	0.181757
S06	3511	3	94971	0.787461
S06	3511	3	98020	0.0681352
S06	3511	3	103331	0.557736
S06	3511	3	116052	1.53274
S06	3511	3	117829	0.0376122
S06	3511	3	121141	0.100622
S06	3511	3	121602	2.38818
S06	3511	3	132184	1.40437
S06	3511	3	133675	0.0373961
S06	3511	3	136649	0.0414453
S06	3511	3	138309	0.0308385
S06	3511	4	1619	0.666371
S06	3511	4	3665	0.0718996
S06	3511	4	5517	0.468967
S06	3511	4	5804	0.171235
S06	3511	4	10332	0.375399
S06	3511	4	12437	0.0281685
S06	3511	4	13988	0.547311
S06	3511	4	20266	0.271121
S06	3511	4	25691	0.0328632
S06	3511	4	34833	0.0264509
S06	3511	4	35376	2.24832
S06	3511	4	35997	1.23941
S06	3511	4	36212	0.595404
S06	3511	4	41361	0.221827
S06	3511	4	44418	1.5229
S06	3511	4	44757	1.36988
S06	3511	4	45848	0.0650692
S06	3511	4	48357	1.10859
S06	3511	4	48512	0.0885295
S06	3511	4	49682	2.04139
S06	3511	4	51050	0.439117
S06	3511	4	52371	2.12805
S06	3511	4	52495	0.0674292
S06	3511	4	53862	0.214043
S06	3511	4	55052	0.0788717
S06	3511	4	59432	0.338902
S06	3511	4	60437	0.452352
S06	3511	4	60826	1.60924
S06	3511	4	61999	0.282909
S06	3511	4	62935	1.70214
S06	3511	4	63823	1.66134
S06	3511	4	80511	0.109667
S06	3511	4	80845	5.08662
S06	3511	4	82018	0.0337146
S06	3511	4	82465	0.0990901
S06	3511	4	82696	0.537268
S06	3511	4	83687	0.0363515
S06	3511	4	88758	0.0848728
S06	3511	4	89751	0.965542
S06	3511	4	91719	0.070345
S06	3511	4	92190	0.505103
S06	3511	4	92259	0.427222
S06	3511	4	92346	0.0885295
S06	3511	4	92982	1.09804
S06	3511	4	93688	1.08449
S06	3511	4	94399	5.54502
S06	3511	4	94861	0.125133
S06	3511	4	95578	0.650692
S06	3511	4	95787	0.477909
S06	3511	4	95871	1.48062
S06	3511	4	95936	0.0674292
S06	3511	4	99665	0.0331986
S06	3511	4	100684	0.940759
S06	3511	4	103895	0.103834
S06	3511	4	106272	1.38672
S06	3511	4	116393	0.0338902
S06	3511	4	116434	0.0340676
S06	3511	4	116566	0.976037
S06	3511	4	116671	4.13189
S06	3511	4	117012	1.68361
S06	3511	4	117596	0.105804
S06	3511	4	118728	3.46336
S06	3511	4	119388	2.1366
S06	3511	4	120594	0.0565819
S06	3511	4	121487	0.128215
S06	3511	4	122037	0.0385025
S06	3511	4	122221	0.808769
S06	3511	4	122871	0.626592
S06	3511	4	124590	2.37887
S06	3511	4	127260	0.117772
S06	3511	4	130493	0.255173
S06	3511	4	130836	0.0361495
S06	3511	4	132115	4.0849
S06	3511	5	2213	1.99345
S06	3511	5	6230	0.101144
S06	3511	5	9231	0.0660601
S06	3511	5	10414	0.258982
S06	3511	5	18198	0.0529018
S06	3511	5	19845	1.96042
S06	3511	5	24543	1.50472
S06	3511	5	24573	0.0391983
S06	3511	5	26623	0.783966
S06	3511	5	27022	0.0887307
S06	3511	5	29289	0.643541
S06	3511	5	32060	0.40249
S06	3511	5	35595	3.11022
S06	3511	5	35887	0.0663971
S06	3511	5	36513	0.500532
S06	3511	5	38754	1.60759
S06	3511	5	40352	0.0314344
S06	3511	5	40605	5.05719
S06	3511	5	50663	0.788717
S06	3511	5	57550	0.182779
S06	3511	5	68670	0.0641075
S06	3511	5	69875	0.954819
S06	3511	5	72120	0.058358
S06	3511	5	72614	2.59453
S06	3511	5	73256	3.59852
S06	3511	5	77367	0.705939
S06	3511	5	77514	0.269252
S06	3511	5	77799	0.588196
S06	3511	5	80871	2.48446
S06	3511	5	80994	0.576562
S06	3511	5	81284	0.692225
S06	3511	5	96693	0.0793526
S06	3511	5	98939	0.514671
S06	3511	6	250	8.26338
S06	3511	6	546	0.143799
S06	3511	6	2342	0.0344281
S06	3511	6	2938	1.02741
S06	3511	6	3410	0.118308
S06	3511	6	4933	5.59436
S06	3511	6	5521	0.0879313
S06	3511	6	5560	2.08221
S06	3511	6	9518	0.209901
S06	3511	6	11158	1.44141
S06	3511	6	11914	0.0995957
S06	3511	6	14857	0.238058
S06	3511	6	18261	0.328632
S06	3511	6	19191	5.57291
S06	3511	6	19475	0.689673
S06	3511	6	23125	0.46478
S06	3511	6	23218	0.167704
S06	3511	6	26553	0.124336
S06	3511	6	30751	1.71235
S06	3511	6	39282	0.872879
S06	3511	6	45002	2.22605
S06	3511	6	45697	2.60905
S06	3511	6	49033	1.69255
S06	3511	6	51568	0.0803323
S06	3511	6	55190	0.0916467
S06	3511	6	57754	0.23519
S06	3511	6	65768	0.0474957
S06	3511	6	66521	0.108449
S06	3511	6	69082	2.34552
S06	3511	6	70147	0.34668
S06	3511	6	74169	0.223094
S06	3511	6	74656	1.78863
S06	3511	6	75595	1.76616
S06	3511	6	77064	0.243249
S06	3511	6	78668	1.34476
S06	3511	6	78727	0.334468
S06	3511	6	79735	2.8716
S06	3511	6	80544	0.0707273
S06	3511	6	82650	0.029179
S06	3511	6	83301	0.947209
S06	3511	6	90668	0.315487
S06	3511	6	95076	0.0718996
S06	3511	6	95079	0.0349834
S06	3511	6	95301	3.44083
S06	3511	6	95376	0.041711
S06	3511	7	12642	0.399547
S06	3511	7	13984	9.09489
S06	3511	7	16272	3.50372
S06	3511	7	49892	0.103834
S06	3511	7	56291	0.0463126
S06	3511	7	58080	1.02506
S06	3511	7	62535	1.62673
S06	3511	7	64666	1.84524
S06	3511	7	64797	4.69944
S06	3511	7	65665	1.80748
S06	3511	7	65848	0.663125
S06	3511	7	65950	0.151324
S06	3511	8	2002	6.89219
S06	3511	8	2836	0.371824
S06	3511	8	3633	3.81297
S06	3511	8	4323	0.0558534
S06	3511	8	10323	0.202078
S06	3511	8	11223	0.0783966
S06	3511	8	13313	0.0971181
S06	3511	8	14029	1.74175
S06	3511	8	15780	1.71376
S06	3511	8	16218	0.201245
S06	3511	8	20097	0.394359
S06	3511	8	22955	1.44927
S06	3511	8	24455	2.71121
S06	3511	8	24920	0.0442647
S06	3511	8	25262	0.500532
S06	3511	8	27581	0.226609
S06	3511	8	31835	1.51484
S06	3511	8	34600	0.813364
S06	3511	8	35967	0.0353637
S06	3511	8	36477	1.84421
S06	3511	8	38812	0.194818
S06	3511	8	45627	6.29969
S06	3511	8	47329	0.136988
S06	3511	8	55072	0.0363515
S06	3511	8	56704	1.18308
S06	3511	8	57865	2.27582
S06	3511	8	64753	3.25346
S06	3511	8	66918	1.09857
S06	3511	8	69547	3.66014
S06	3511	8	69889	0.53273
S06	3511	8	76183	0.0419801
S06	3511	8	78375	0.108449
S06	3511	8	84579	0.791847
S06	3511	8	85575	0.0346113
S06	3511	8	86294	0.110287
S06	3511	8	88664	3.07519
S06	3511	9	6529	5.20553
S06	3511	9	10411	0.323548
S06	3511	9	10531	0.0912184
S06	3511	9	10743	1.22005
S06	3511	9	11515	0.231015
S06	3511	9	16206	1.6543
S06	3511	9	16665	1.18308
S06	3511	9	17594	0.429702
S06	3511	9	18310	3.42271
S06	3511	9	20672	0.0895447
S06	3511	9	21094	0.222187
S06	3511	9	21458	0.0938497
S06	3511	9	26395	0.263794
S06	3511	9	30104	3.76716
S06	3511	9	33448	0.223413
S06	3511	9	35370	0.870111
S06	3511	9	36194	0.0502465
S06	3511	9	40039	0.0414453
S06	3511	9	41327	4.77174
S06	3511	9	41529	2.76166
S06	3511	9	44452	1.59768
S06	3511	9	44579	0.0803323
S06	3511	9	48376	1.03733
S06	3511	9	50443	0.483622
S06	3511	9	51616	1.16921
S06	3511	9	52120	0.455899
S06	3511	9	52504	0.116195
S06	3511	9	58326	5.49473
S06	3511	9	59359	0.0625665
S06	3511	9	61560	0.819389
S06	3511	9	63000	0.0711138
S06	3511	9	65770	2.26088
S06	3511	10	1337	4.19572
S06	3511	10	1914	0.335408
S06	3511	10	3352	2.69252
S06	3511	10	4037	1.59441
S06	3511	10	4772	0.0337146
S06	3511	10	8358	6.50692
S06	3511	10	16557	3.9685
S06	3511	10	17148	0.139434
S06	3511	10	17633	0.0380521
S06	3511	10	20814	1.20392
S06	3511	10	22539	0.488019
S06	3511	10	22997	0.151324
S06	3511	10	26621	0.539034
S06	3511	10	27330	3.18051
S06	3511	10	29735	1.39974
S06	3511	10	30005	0.0349834
S06	3511	10	35326	0.884092
S06	3511	10	35581	5.3986
S06	3511	10	38180	1.55668
S06	3511	10	40183	2.23675
S06	3511	10	41052	0.228313
S06	3511	10	43773	0.169451
S06	3511	10	44758	0.668519
S06	3511	10	47468	0.268326
S06	3511	10	47713	0.0575833
S06	3511	10	48172	0.0380521
S06	3511	10	48703	0.626334
S06	3511	10	50873	0.220573
S06	3511	10	51288	0.114828
S06	3511	10	56919	0.0359498
S06	3511	10	57846	0.0770049
S06	3511	10	60022	1.52961
S06	3511	10	61312	4.6478
S06	3511	10	61504	0.934161
S06	3511	10	65142	0.0644249
S06	3511	10	70797	0.227515
S06	3511	10	72472	0.628509
S06	3511	10	72598	0.0971181
S06	3511	10	76334	6.84494
S06	3511	10	76601	0.817809
S06	3511	10	78169	0.0328632
S06	3511	11	7069	2.16897
S06	3511	11	14018	0.370647
S06	3511	11	14498	0.564183
S06	3511	11	15180	0.139934
S06	3511	11	15531	3.0154
S06	3511	11	19788	0.826275
S06	3511	11	36105	0.715046
S06	3511	11	50126	0.313586
S06	3511	11	54029	0.30776
S06	3511	11	69801	2.16897
S06	3511	12	16609	0.0667376
S06	3511	12	42568	0.542243
S06	3511	12	44962	0.166844
S06	3511	12	53176	7.55048
S06	3511	12	56052	6.66466
S06	3511	12	71032	0.361495
S06	3511	13	32138	0.38276
S06	3511	13	32227	0.433794
S06	3511	13	34901	0.976037
S06	3511	13	39423	0.650692
S06	3511	13	41020	0.260277
S06	3511	13	52754	1.18308
S06	3511	13	55912	1.35561
S06	3511	14	881	0.460085
S06	3511	14	1157	0.711138
S06	3511	14	2051	0.591538
S06	3511	14	7766	0.0414453
S06	3511	14	8498	1.4873
S06	3511	14	16181	0.185912
S06	3511	14	19318	0.10936
S06	3511	14	19330	0.256852
S06	3511	14	20380	1.2704
S06	3511	14	20965	0.423527
S06	3511	14	21491	0.331563
S06	3511	14	65603	0.158705
S06	3511	14	65826	3.84715
S06	3511	14	68599	0.978164
S06	3511	15	1325	0.932393
S06	3511	15	33262	4.06682
S06	3511	15	37361	0.0371824
S06	3511	15	37588	7.32028
S06	3511	15	43241	1.60006
S06	3511	15	44092	1.79501
S06	3511	15	45407	0.274238
S06	3511	15	45417	0.337012
S06	3511	15	45547	1.08449
S06	3511	15	47680	0.406682
S06	3511	15	49932	0.763381
S06	3511	15	51464	0.401661
S06	3511	15	61086	0.130792
S06	3511	15	62249	3.99966
S06	3511	15	62554	0.937934
S06	3511	15	64992	4.18302
S06	3511	15	67539	0.555468
S06	3511	15	70520	0.173518
S06	3511	15	71242	0.0323727
S06	3511	16	4448	1.43659
S06	3511	16	4809	1.55165
S06	3511	16	18940	0.33828
S06	3511	16	19839	1.25878
S06	3511	16	20308	0.433794
S06	3511	16	26114	0.0761043
S06	3511	16	31277	14.873
S06	3511	16	32513	1.31232
S06	3511	16	43679	0.650692
S06	3511	16	47080	0.166844
S06	3511	16	47673	2.18446
S06	3511	16	54418	3.50372
S06	3511	16	58591	4.46904
S06	3511	16	59943	0.0861843
S06	3511	16	60260	0.0681352
S06	3511	16	60517	0.046478
S06	3511	16	60924	0.297702
S06	3511	16	63500	1.03733
S06	3511	17	56003	0.523169
S06	3511	17	56060	3.13035
S06	3511	17	56993	1.6339
S06	3511	17	58916	0.162673
S06	3511	17	61500	0.0496711
S06	3511	17	61791	3.47574
S06	3511	17	62009	0.342469
S06	3511	17	63759	0.678635
S06	3511	17	64543	0.166844
S06	3511	17	64951	3.13296
S06	3511	17	65719	1.65631
S06	3511	17	66018	0.495091
S06	3511	18	36925	0.342469
S06	3511	18	41421	1.08449
S06	3511	18	52469	0.082715
S06	3511	18	57050	1.06754
S06	3511	18	59434	1.02987
S06	3511	19	9259	0.137713
S06	3511	19	24058	0.112837
S06	3511	19	24760	4.34936
S06	3511	19	25516	0.0367622
S06	3511	19	30637	0.0570782
S06	3511	19	31611	0.0355569
S06	3511	19	32770	0.763567
S06	3511	19	33492	0.13212
S06	3511	19	33495	0.0333688
S06	3511	19	34083	0.0956899
S06	3511	19	34131	1.56863
S06	3511	19	39429	0.433794
S06	3511	19	45958	0.100106
S06	3511	19	48094	0.211035
S06	3511	19	48320	2.84434
S06	3511	19	49709	0.443653
S06	3511	19	51551	0.728047
S06	3511	20	5450	0.223094
S06	3511	20	8565	2.34972
S06	3511	20	9333	0.722991
S06	3511	20	9947	4.24364
S06	3511	20	10228	2.54331
S06	3511	20	10813	0.307193
S06	3511	20	14714	0.0317411
S06	3511	20	16426	1.94362
S06	3511	20	17287	0.376433
S06	3511	20	18311	0.490601
S06	3511	20	19427	0.103834
S06	3511	20	20879	0.0625665
S06	3511	20	22067	0.258982
S06	3511	20	29442	0.122005
S06	3511	20	31661	4.27995
S06	3511	20	34440	4.09306
S06	3511	20	36005	0.856173
S06	3511	20	36890	0.406682
S06	3511	20	38683	0.524751
S06	3511	20	39832	0.500532
S06	3511	21	3730	0.599928
S06	3511	21	7796	1.75316
S06	3511	21	28748	1.07668
S06	3511	21	42862	0.38276
S06	3511	22	20519	0.366931
S06	3511	22	26392	2.84678
S06	3511	22	35402	0.248356
S06	3511	22	43117	0.0367622
S06	3511	23	1112	2.26985
S06	3511	23	2846	2.82443
S06	3511	23	2885	0.46478
S06	3511	23	4354	0.156416
S06	3511	23	4512	3.99966
S06	3511	23	4557	1.16716
S06	3511	23	6091	0.722991
S06	3511	23	22196	0.193658
S06	3511	23	23776	2.09268
S06	3511	23	25892	0.247098
S06	3511	23	26243	4.55108
S06	3511	23	27642	1.89785
S06	3511	23	27749	0.250266
S06	3511	23	28094	0.347457
S06	3511	23	29384	0.0309853
S06	3511	24	2430	0.041711
S06	3511	24	2708	2.05659
S06	3511	24	3181	0.966092
S06	3511	24	3743	2.80351
S06	3511	24	7434	1.18308
S06	3511	24	10999	2.73788
S06	3511	24	11459	3.08385
S06	3511	24	12418	0.238473
S06	3511	24	13327	3.59125
S06	3511	24	18973	0.813364
S06	3511	24	20152	0.124534
S06	3511	24	20164	0.0956899
S06	3511	24	22029	0.0885295
S06	3511	24	23344	0.306208
S06	3511	24	25642	0.246208
S06	3511	24	26375	0.181757
S06	3511	24	32037	0.168573
S06	3511	24	34429	0.030693
S06	3511	24	36608	1.37794
S06	3511	24	37280	0.323038
S06	3511	25	3173	5.78393
S06	3511	25	5947	0.712436
S06	3511	25	13528	2.40559
S06	3511	25	22365	0.0229117
S06	3511	25	39537	2.77781
S06	3511	26	3996	0.135561
S06	3511	26	6088	0.0743648
S06	3511	26	6163	3.74765
S06	3511	26	9284	5.63933
S06	3511	26	10665	0.221324
S06	3511	26	12018	1.00474
S06	3511	26	12029	0.0474957
S06	3511	26	14992	0.208555
S06	3511	26	17530	0.133475
S06	3511	26	19516	1.29276
S06	3511	27	3490	0.510346
S06	3511	27	16929	0.875199
S06	3511	27	17103	0.0347963
S06	3511	27	21729	0.0903738
S06	3511	27	22428	3.96654
S06	3511	27	22803	1.61774
S06	3511	27	26432	0.259125
S06	3511	27	31015	0.0761043
S06	3511	27	31075	0.70345
S06	3511	27	35415	0.837147
S06	3511	28	2751	0.23121
S06	3511	28	8328	0.0956899
S06	3511	28	9169	0.104389
S06	3511	28	10943	1.16891
S06	3511	28	13790	0.49545
S06	3511	28	13814	1.26212
S06	3511	28	14912	0.0677804
S06	3511	28	17970	0.0433794
S06	3511	28	21156	5.15288
S06	3511	28	22688	4.11133
S06	3511	28	23580	0.945139
S06	3511	28	25055	0.204406
S06	3511	28	25196	0.226985
S06	3511	28	28371	0.281549
S06	3511	28	28471	0.19138
S06	3511	28	32328	0.173982
S06	3511	28	35573	0.0850577
S06	3511	30	7338	0.325346
S06	3511	30	9895	0.271121
S06	3511	30	28630	0.115167
S06	3511	31	1696	0.143958
S06	3511	31	9433	4.43488
S06	3511	31	10773	2.02511
S06	3511	31	13237	0.158705
S06	3511	31	16430	0.440572
S06	3511	31	16674	0.218109
S06	3511	31	16917	0.209901
S06	3511	31	28577	2.24489
S06	3511	32	14526	0.102741
S06	3511	32	16096	0.0980942
S06	3511	32	16490	2.10353
S06	3511	32	17038	0.205915
S06	3511	32	18309	0.313586
S06	3511	32	18827	0.193275
S06	3511	32	20671	3.9807
S06	3511	32	22329	0.214219
S06	3511	32	22577	1.07869
S06	3511	32	22880	0.292811
S06	3511	32	24203	0.679827
S06	3511	32	24727	0.229656
S06	3511	32	25851	0.0788717
S06	3511	32	25968	0.643125
S06	3511	32	26023	3.27342
S06	3511	32	26739	0.440081
S06	3511	33	776	0.794449
S06	3511	33	1166	0.676043
S06	3511	33	6884	0.397645
S06	3511	33	7467	0.610023
S06	3511	33	7956	0.327163
S06	3511	33	8933	0.0707273
S06	3511	33	14930	0.591538
S06	3511	33	15823	0.483046
S06	3511	33	17095	0.403878
S06	3511	33	18951	0.417556
S06	3511	33	20342	3.61947
S06	3511	33	22391	0.333688
S06	3511	33	23186	0.0707273
S06	3511	33	24915	3.7223
S06	3511	35	4121	0.0219088
S06	3511	35	10285	3.25346
S06	3511	35	10828	0.639569
S06	3511	35	11191	0.544914
S06	3511	35	11652	0.744435
S06	3511	35	16514	0.110287
S06	3511	35	16601	0.0739422
S06	3511	35	17078	1.36054
S06	3511	35	17108	0.0947609
S06	3511	35	20351	0.391126
S06	3511	35	20986	0.345778
S06	3511	35	21661	1.79176
S06	3511	36	964	0.0916467
S06	3511	36	16247	0.647285
S06	3511	36	20260	2.26712
S06	3511	37	1355	0.117772
S06	3511	37	1780	0.0295769
S06	3511	37	10313	0.146223
S06	3511	37	10418	0.169451
S06	3511	37	13203	0.0342469
S06	3511	37	19152	2.04914
S06	3511	37	20872	2.89196
S06	3511	39	4910	4.48211
S06	3511	40	13610	0.295769
S06	3511	40	18747	0.714174
S06	3511	43	730	0.284678
S06	3511	43	9136	2.56333
S06	3511	43	14255	0.848728
S06	3511	43	14703	3.35841
S06	3511	45	1772	0.0990901
S06	3511	45	3232	0.500532
S06	3511	46	1883	0.316193
S06	3511	46	4473	0.0185912
S06	3511	46	6936	0.813364
S06	3511	46	14536	0.118712
S06	3511	47	1788	0.0347963
S06	3511	47	2271	1.08449
S06	3511	48	2277	0.639569
S06	3511	48	2334	1.79026
S06	3511	48	6036	0.268881
S06	3511	48	6105	0.388027
S06	3511	48	6137	0.583167
S06	3511	48	6975	0.798576
S06	3511	48	7606	3.77213
S06	3511	48	7888	0.361495
S06	3511	48	8014	0.559735
S06	3511	50	3950	0.282909
S06	3511	51	413	2.84943
S06	3511	75	2325	0.129276
S06	3511	78	2622	0.137194
S06	3511	78	2920	1.26299
S06	3511	101	950	2.60277
S06	3518	0	6033	1.87558
S06	3518	0	7821	2.70126
S06	3518	0	23980	1.06669
S06	3518	0	38078	1.94249
S06	3518	0	44474	0.225593
S06	3518	0	71585	2.86629
S06	3518	0	77500	0.0922456
S06	3518	0	79515	1.33652
S06	3518	0	79946	0.279082
S06	3518	0	80802	0.856593
S06	3518	0	87030	0.791428
S06	3518	0	89362	2.36764
S06	3518	0	93752	0.42433
S06	3518	0	98715	0.0165569
S06	3518	0	98752	0.0670877
S06	3518	0	99495	0.0708099
