sample	genome	taxonomy	dispersion	fraction	containment	PTR	log2(PTR)	enzyme_consistency	n_anchors	ori_confidence	se	ci_low	ci_high	n_enzymes	n_enzymes_attempted	enzyme_fit_rate	enzymes_used	enzyme_i2	fusion_model	ori	method	n_windows	pass_qc	qc_reason	excluded	note	run	coverage
SRR28338161	GCA_041390585.1_ASM4139058v1_genomic	-	0.6693962995	0.6576300463		4.609327766	2.20455636	0.8008413948	34728		0.08805279976	2.031976044	2.377136677	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	3675	False	fraction 0.66 < 0.75	-		SRR28338161	1.718916469
SRR28338161	GCA_041390605.1_ASM4139060v1_genomic	-	1.138406362	0.3158906556		4.732566194	2.242622685	7.683121982e-26	12865		0.5042797694	1.254252499	3.230992871	12	16	0.75	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I,PpiI	0.9249204612	random		sorted_ransac	910	False	fraction 0.32 < 0.75; enzymes disagree (p=7.7e-26); only 12/16 enzymes produced a fit	BaeI:only 1 windows after outlier trimming;CspCI:only 2 windows after outlier trimming;FalI:only 18 anchors (< 30);PsrI:only 12 anchors (< 30)	enzymes disagree (Q=146.5, p=7.68e-26); largest deviation from AlfI	SRR28338161	2.077175936
SRR28338161	GCA_041390625.1_ASM4139062v1_genomic	-	0.6449926333	0.4530487027		4.83090854	2.272294539	7.038678926000001e-57	22555		0.4257916002	1.437758338	3.106830741	14	16	0.875	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.9570319528	random		sorted_ransac	2022	False	fraction 0.45 < 0.75; enzymes disagree (p=7e-57)	BaeI:only 10 anchors (< 30);CspCI:only 8 anchors (< 30)	enzymes disagree (Q=302.6, p=7.04e-57); largest deviation from FalI	SRR28338161	1.816095464
SRR28338161	GCA_041390645.1_ASM4139064v1_genomic	-	0.5643437833	0.6206667102		4.108883206	2.038746323	8.627843296e-65	35068		0.3892309175	1.275867743	2.801624903	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.9567805571	random		sorted_ransac	3501	False	fraction 0.62 < 0.75; enzymes disagree (p=8.6e-65)	-	enzymes disagree (Q=347.1, p=8.63e-65); largest deviation from PsrI	SRR28338161	1.606153376
SRR28338161	GCA_041390665.1_ASM4139066v1_genomic	-	1.025759874	0.9012019061		3.771453027	1.915120458	5.153052957e-06	13817		0.117011183	1.685782753	2.144458162	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.712869064	random		sorted_ransac	2002	False	enzymes disagree (p=5.2e-06)	-	enzymes disagree (Q=52.2, p=5.15e-06); largest deviation from HaeIV	SRR28338161	3.06106828
SRR28338161	GCA_041390685.1_ASM4139068v1_genomic	-	0.6808828361	0.5364863919		4.57967551	2.195245381	0.7140186173	22366		0.09590722307	2.007270678	2.383220084	15	16	0.9375	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	2143	False	fraction 0.54 < 0.75	CspCI:only 15 anchors (< 30)		SRR28338161	1.492423388
SRR28338161	GCA_041390705.1_ASM4139070v1_genomic	-	0.7348688616	0.3552384208		5.459511024	2.448771743	0.1226529092	1437		0.1595565568	2.136046638	2.761496848	7	16	0.4375	BcgI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I	0.402855112	fixed		sorted_ransac	104	False	fraction 0.36 < 0.75; only 7/16 enzymes produced a fit	AlfI:only 20 anchors (< 30);AloI:only 3 windows after outlier trimming;BaeI:only 3 windows after outlier trimming;BplI:only 24 anchors (< 30);BsaXI:only 28 anchors (< 30);CspCI:only 2 windows after outlier trimming;FalI:only 3 windows after outlier trimming;PpiI:only 17 anchors (< 30);PsrI:only 1 windows after outlier trimming		SRR28338161	1.357113956
SRR28338161	GCA_041390725.1_ASM4139072v1_genomic	-	0.5780450871	0.439276726		5.350950836	2.419795274	0.5434915706	4666		0.1383756944	2.148583896	2.691006651	10	16	0.625	AlfI,AloI,BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	429	False	fraction 0.44 < 0.75; only 10/16 enzymes produced a fit	BaeI:only 8 anchors (< 30);BplI:only 4 windows after outlier trimming;CspCI:only 8 anchors (< 30);FalI:only 11 anchors (< 30);PpiI:only 28 anchors (< 30);PsrI:only 2 windows after outlier trimming		SRR28338161	1.685327398
SRR28338161	GCA_041390745.1_ASM4139074v1_genomic	-	0.7954618084	0.7807553482		3.387006124	1.760010595	0.01536109455	49946		0.1015737384	1.560929726	1.959091464	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.4855080654	random		sorted_ransac	5990	False	enzymes disagree (p=0.015)	-	enzymes disagree (Q=29.2, p=0.0154); largest deviation from BslFI	SRR28338161	2.219257691
SRR28338161	GCA_041390765.1_ASM4139076v1_genomic	-	0.6155132937	0.5666400651		5.338332719	2.416389226	0.9163434649	11990		0.1216920717	2.177877148	2.654901304	13	16	0.8125	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	1156	False	fraction 0.57 < 0.75	CspCI:only 13 anchors (< 30);FalI:only 27 anchors (< 30);PsrI:only 12 anchors (< 30)		SRR28338161	1.762345623
SRR28338161	GCA_041390785.1_ASM4139078v1_genomic	-	0.5372201197	0.5656441016		3.99292703	1.997446707	6.905982463000001e-52	4917		0.5335788329	0.9516514117	3.043242003	12	16	0.75	AlfI,AloI,BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.9595540763	random		sorted_ransac	562	False	fraction 0.57 < 0.75; enzymes disagree (p=6.9e-52); only 12/16 enzymes produced a fit	BaeI:only 3 windows after outlier trimming;BplI:only 15 anchors (< 30);CspCI:only 10 anchors (< 30);PsrI:only 8 anchors (< 30)	enzymes disagree (Q=272.0, p=6.91e-52); largest deviation from Bsp24I	SRR28338161	1.76427943
SRR28338161	GCA_041390805.1_ASM4139080v1_genomic	-	0.6691823211	0.4880127343		2.915237089	1.543613219	3.163596597e-74	21713		0.1769607808	1.196776462	1.890449976	13	16	0.8125	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I,PpiI	0.968542394	random		sorted_ransac	1774	False	fraction 0.49 < 0.75; enzymes disagree (p=3.2e-74)	CspCI:only 22 anchors (< 30);FalI:only 13 anchors (< 30);PsrI:only 28 anchors (< 30)	enzymes disagree (Q=381.5, p=3.16e-74); largest deviation from AlfI	SRR28338161	1.44452053
SRR28338161	GCA_041390825.1_ASM4139082v1_genomic	-	0.6788670864	0.6038056678		4.380375676	2.131054606	0.9996385397	11544		0.1402910616	1.856089178	2.406020034	14	16	0.875	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	1154	False	fraction 0.60 < 0.75	CspCI:only 22 anchors (< 30);PsrI:only 8 anchors (< 30)		SRR28338161	1.812215252
SRR28338161	GCA_041390845.1_ASM4139084v1_genomic	-	0.5738563289	0.1440794722		4.046026918	2.016505918	0.8127893942	1425		0.3728988338	1.285637634	2.747374202	6	14	0.4285714286	BcgI,BslFI,CjeI,CjePI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	88	False	fraction 0.14 < 0.75; only 6/14 enzymes produced a fit	AlfI:only 1 windows after outlier trimming;AloI:only 2 windows after outlier trimming;BplI:only 2 windows after outlier trimming;BsaXI:only 3 windows after outlier trimming;Bsp24I:only 23 anchors (< 30);CspCI:only 1 windows after outlier trimming;PpiI:only 2 windows after outlier trimming;PsrI:only 1 windows after outlier trimming		SRR28338161	1.560403316
SRR28338161	GCA_041390865.1_ASM4139086v1_genomic	-	0.6109939178	0.289136943		3.423852966	1.775620748	1.131911354e-10	4601		0.4550858948	0.8836687842	2.667572712	10	15	0.6666666667	BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I,PpiI	0.862682344	random		sorted_ransac	365	False	fraction 0.29 < 0.75; enzymes disagree (p=1.1e-10); only 10/15 enzymes produced a fit	AlfI:only 1 windows after outlier trimming;AloI:only 18 anchors (< 30);BaeI:only 2 windows after outlier trimming;FalI:only 4 windows after outlier trimming;PsrI:only 12 anchors (< 30)	enzymes disagree (Q=65.5, p=1.13e-10); largest deviation from PpiI	SRR28338161	1.718964442
SRR28338161	GCA_041390885.1_ASM4139088v1_genomic	-	0.6144001699	0.4016821346		2.843765589	1.507802549	9.992928453e-25	22559		0.2151859411	1.086045854	1.929559244	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.9012679115	random		sorted_ransac	1780	False	fraction 0.40 < 0.75; enzymes disagree (p=1e-24)	-	enzymes disagree (Q=151.9, p=9.99e-25); largest deviation from PsrI	SRR28338161	1.768405946
SRR28338161	GCA_041390905.1_ASM4139090v1_genomic	-	4.818331556	0.9995272382		1.495083359	0.5802259252	2.59192596e-10	49677		0.03922264065	0.5033509622	0.6571008883	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.804875801	random		sorted_ransac	6689	False	enzymes disagree (p=2.6e-10)	-	enzymes disagree (Q=76.9, p=2.59e-10); largest deviation from PpiI	SRR28338161	
SRR28338161	GCA_041390925.1_ASM4139092v1_genomic	-	0.7241931175	0.6392340501		4.735849608	2.243623267	0.9757379542	48891		0.09360825233	2.060154464	2.427092071	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	5057	False	fraction 0.64 < 0.75	-		SRR28338161	1.791468202
SRR28338161	GCA_041390945.1_ASM4139094v1_genomic	-	0.6645941834	0.4977518958		2.347719701	1.231260172	4.3388911499999995e-42	25840		0.1423189555	0.9523201454	1.5102002	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.9368775193	random		sorted_ransac	2160	False	fraction 0.50 < 0.75; enzymes disagree (p=4.3e-42)	-	enzymes disagree (Q=237.6, p=4.34e-42); largest deviation from BaeI	SRR28338161	1.668712184
SRR28338161	GCA_041390965.1_ASM4139096v1_genomic	-	1.793348504	0.9142158347		3.717126635	1.894187839	5.258505925e-06	47600		0.1146039471	1.66956823	2.118807447	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.7125766511	random		sorted_ransac	6842	False	enzymes disagree (p=5.3e-06)	-	enzymes disagree (Q=52.2, p=5.26e-06); largest deviation from BplI	SRR28338161	4.096773176
SRR28338161	GCA_041390985.1_ASM4139098v1_genomic	-	0.9825960654	0.8739829035		3.509841136	1.811405732	4.026992459e-09	42498		0.1306746617	1.555288101	2.067523363	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.7864853222	random		sorted_ransac	5193	False	enzymes disagree (p=4e-09)	-	enzymes disagree (Q=70.3, p=4.03e-09); largest deviation from Hin4I	SRR28338161	2.565931627
SRR28338161	GCA_041391005.1_ASM4139100v1_genomic	-	0.810623226	0.4097325626		4.112137094	2.039888363	2.478371823e-42	7795		0.5563445425	0.9494730966	3.130303629	11	16	0.6875	AlfI,BaeI,BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,HaeIV,Hin4I	0.9551632927	random		sorted_ransac	657	False	fraction 0.41 < 0.75; enzymes disagree (p=2.5e-42); only 11/16 enzymes produced a fit	AloI:only 19 anchors (< 30);BplI:only 10 anchors (< 30);FalI:only 23 anchors (< 30);PpiI:only 12 anchors (< 30);PsrI:only 11 anchors (< 30)	enzymes disagree (Q=223.0, p=2.48e-42); largest deviation from AlfI	SRR28338161	1.9212359
SRR28338161	GCA_041391025.1_ASM4139102v1_genomic	-	0.5912783107	0.4663607873		3.240781387	1.696341704	9.726180861e-64	65086		0.2639732466	1.178963648	2.21371976	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.956144506	random		sorted_ransac	5220	False	fraction 0.47 < 0.75; enzymes disagree (p=9.7e-64)	-	enzymes disagree (Q=342.0, p=9.73e-64); largest deviation from CspCI	SRR28338161	1.72086883
SRR28338161	GCA_041391045.1_ASM4139104v1_genomic	-	0.4804518775	0.2827517637		2.935181273	1.553449605	1.459876867e-06	1326		0.6182745617	0.3416537316	2.765245479	7	14	0.5	BcgI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I	0.8396468215	random		sorted_ransac	134	False	fraction 0.28 < 0.75; enzymes disagree (p=1.5e-06); only 7/14 enzymes produced a fit	AlfI:only 17 anchors (< 30);BaeI:only 1 windows after outlier trimming;BplI:only 2 windows after outlier trimming;BsaXI:only 3 windows after outlier trimming;CspCI:only 1 windows after outlier trimming;FalI:only 3 windows after outlier trimming;PpiI:only 1 windows after outlier trimming	enzymes disagree (Q=37.4, p=1.46e-06); largest deviation from Bsp24I	SRR28338161	1.804200891
SRR28338161	GCA_041391065.1_ASM4139106v1_genomic	-	0.8246337253	0.6835273483		4.208052671	2.073152762	0.9153782534	47286		0.1155110329	1.846755298	2.299550227	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	4895	False	fraction 0.68 < 0.75	-		SRR28338161	1.898439487
SRR28338161	GCA_041391085.1_ASM4139108v1_genomic	-	0.6100574617	0.5024741398		3.357834636	1.747531183	6.388892582e-44	77970		0.2756398205	1.207287062	2.287775304	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.9391589733	random		sorted_ransac	6320	False	fraction 0.50 < 0.75; enzymes disagree (p=6.4e-44)	-	enzymes disagree (Q=246.5, p=6.39e-44); largest deviation from CspCI	SRR28338161	1.569057238
SRR28338161	GCA_041391105.1_ASM4139110v1_genomic	-	0.6785035114	0.2865258768		2.635120381	1.39786887	2.3346830589999998e-27	3359		0.1823788155	1.040412961	1.75532478	9	16	0.5625	AlfI,BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I	0.9447660923	random		sorted_ransac	264	False	fraction 0.29 < 0.75; enzymes disagree (p=2.3e-27); only 9/16 enzymes produced a fit	AloI:only 4 windows after outlier trimming;BaeI:only 2 windows after outlier trimming;BplI:only 3 windows after outlier trimming;CspCI:only 1 windows after outlier trimming;FalI:only 22 anchors (< 30);PpiI:only 3 windows after outlier trimming;PsrI:only 1 windows after outlier trimming	enzymes disagree (Q=144.8, p=2.33e-27); largest deviation from Bsp24I	SRR28338161	1.763122815
SRR28338161	GCA_041391125.1_ASM4139112v1_genomic	-	0.8181222469	0.3770505299		3.038320136	1.603273889	6.7590926710000006e-40	28693		0.2754315549	1.063437961	2.143109817	13	16	0.8125	AlfI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI	0.9449055533	random		sorted_ransac	2249	False	fraction 0.38 < 0.75; enzymes disagree (p=6.8e-40)	AloI:only 16 anchors (< 30);BaeI:only 28 anchors (< 30);PsrI:only 9 anchors (< 30)	enzymes disagree (Q=217.8, p=6.76e-40); largest deviation from CspCI	SRR28338161	1.826387619
SRR28338161	GCA_041391145.1_ASM4139114v1_genomic	-	0.666556696	0.6073189434		4.992995388	2.319905574	0.9233684368	69639		0.08571864809	2.151900111	2.487911037	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	6444	False	fraction 0.61 < 0.75	-		SRR28338161	1.619280193
SRR28338161	GCA_041391165.1_ASM4139116v1_genomic	-	0.6376340195	0.3774071999		6.472053988	2.694223642	0.4118896278	5546		0.159376306	2.381851823	3.006595462	10	16	0.625	AlfI,BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I	0.03011388852	fixed		sorted_ransac	501	False	fraction 0.38 < 0.75; only 10/16 enzymes produced a fit	AloI:only 16 anchors (< 30);BaeI:only 7 anchors (< 30);BplI:only 15 anchors (< 30);CspCI:only 4 windows after outlier trimming;PpiI:only 21 anchors (< 30);PsrI:only 3 windows after outlier trimming		SRR28338161	1.736648664
SRR28338161	GCA_041391185.1_ASM4139118v1_genomic	-	0.7337802249	0.3287853633		6.195063658	2.631119107	0.7038483109	1858		0.210923169	2.217717292	3.044520922	9	16	0.5625	AlfI,BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	201	False	fraction 0.33 < 0.75; only 9/16 enzymes produced a fit	AloI:only 1 windows after outlier trimming;BaeI:only 2 windows after outlier trimming;BplI:only 2 windows after outlier trimming;CspCI:only 2 windows after outlier trimming;FalI:only 3 windows after outlier trimming;PpiI:only 1 windows after outlier trimming;PsrI:only 2 windows after outlier trimming		SRR28338161	2.13891887
SRR28338161	GCA_041391205.1_ASM4139120v1_genomic	-	0.9294786737	0.4141574676		4.496808775	2.168901535	0.07696641717	4708		0.1911477148	1.794258899	2.543544172	10	16	0.625	AlfI,BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I	0.4211087782	fixed		sorted_ransac	483	False	fraction 0.41 < 0.75; only 10/16 enzymes produced a fit	AloI:only 11 anchors (< 30);BaeI:only 1 windows after outlier trimming;BplI:only 14 anchors (< 30);CspCI:only 4 windows after outlier trimming;PpiI:only 14 anchors (< 30);PsrI:only 2 windows after outlier trimming		SRR28338161	1.840081788
SRR28338161	GCA_041391225.1_ASM4139122v1_genomic	-	0.6050741077	0.4493888468		4.142054813	2.050346645	4.517387415999999e-53	8785		0.5216736053	1.027885167	3.072808123	11	16	0.6875	AlfI,BaeI,BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I,PpiI	0.9635202003	random		sorted_ransac	731	False	fraction 0.45 < 0.75; enzymes disagree (p=4.5e-53); only 11/16 enzymes produced a fit	AloI:only 19 anchors (< 30);BplI:only 23 anchors (< 30);CspCI:only 24 anchors (< 30);FalI:only 22 anchors (< 30);PsrI:only 6 anchors (< 30)	enzymes disagree (Q=274.1, p=4.52e-53); largest deviation from BsaXI	SRR28338161	1.475523854
SRR28338161	GCA_041391245.1_ASM4139124v1_genomic	-	0.733909338	0.5752032987		5.945888785	2.571892479	0.9897757428	40423		0.1228336332	2.331142982	2.812641976	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	3916	False	fraction 0.58 < 0.75	-		SRR28338161	1.595892624
SRR28338161	GCA_041391265.1_ASM4139126v1_genomic	-	1.880426648	0.7603297667		5.345536539	2.418334761	0.0006173253184	11343		0.1455624464	2.133037608	2.703631913	15	16	0.9375	AlfI,AloI,BaeI,BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.6267644841	random		sorted_ransac	1525	False	enzymes disagree (p=0.00062)	BplI:only 18 anchors (< 30)	enzymes disagree (Q=37.5, p=0.000617); largest deviation from CjeI	SRR28338161	5.301405007
SRR28338161	GCA_041391285.1_ASM4139128v1_genomic	-	0.8919467104	0.715078883		4.327452657	2.113518036	0.4762436768	8131		0.1015069305	1.914568108	2.312467964	14	16	0.875	AloI,BaeI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	817	False	fraction 0.72 < 0.75	AlfI:only 24 anchors (< 30);BcgI:only 26 anchors (< 30)		SRR28338161	2.054413211
SRR28338161	GCA_041391305.1_ASM4139130v1_genomic	-	1.989977372	0.986564246		2.918656162	1.545304261	2.693114868e-18	20658		0.1183963763	1.313251628	1.777356895	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8741717075	random		sorted_ransac	2805	False	enzymes disagree (p=2.7e-18)	-	enzymes disagree (Q=119.2, p=2.69e-18); largest deviation from Hin4I	SRR28338161	8.368504719
SRR28338161	GCA_041391325.1_ASM4139132v1_genomic	-	2.065978836	0.1078904188		4.908900868	2.295400033	5.191758819e-05	917		0.7515545119	0.8223802569	3.768419809	5	11	0.4545454545	BslFI,CjeI,CjePI,HaeIV,Hin4I	0.839563904	random		sorted_ransac	53	False	fraction 0.11 < 0.75; enzymes disagree (p=5.2e-05); only 5/11 enzymes produced a fit	AlfI:only 1 windows after outlier trimming;BcgI:only 1 windows after outlier trimming;BsaXI:only 3 windows after outlier trimming;Bsp24I:only 3 windows after outlier trimming;FalI:only 1 windows after outlier trimming;PsrI:only 1 windows after outlier trimming	enzymes disagree (Q=24.9, p=5.19e-05); largest deviation from Hin4I	SRR28338161	3.111653224
SRR28338161	GCA_041391345.1_ASM4139134v1_genomic	-	0.9734340214	0.8867900409		3.562785344	1.833005564	3.8720648e-19	19725		0.1635909281	1.512373237	2.153637892	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8785869287	random		sorted_ransac	2474	False	enzymes disagree (p=3.9e-19)	-	enzymes disagree (Q=123.5, p=3.87e-19); largest deviation from CjeI	SRR28338161	2.813092135
SRR28338161	GCA_041391365.1_ASM4139136v1_genomic	-	1.500051655	0.09931075902		7.363414218	2.88037486	0.8481313251	2640		0.3750781703	2.145235155	3.615514566	5	14	0.3571428571	BslFI,CjeI,CjePI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	150	False	fraction 0.10 < 0.75; only 5/14 enzymes produced a fit	AloI:only 1 windows after outlier trimming;BaeI:only 3 windows after outlier trimming;BcgI:only 3 windows after outlier trimming;BsaXI:only 25 anchors (< 30);Bsp24I:only 29 anchors (< 30);CspCI:only 1 windows after outlier trimming;FalI:only 4 windows after outlier trimming;PpiI:only 3 windows after outlier trimming;PsrI:only 6 anchors (< 30)		SRR28338161	2.899130132
SRR28338161	GCA_041391385.1_ASM4139138v1_genomic	-	0.4797585321	0.4298878459		3.147065263	1.654007097	3.602490249e-44	11722		0.2791953132	1.106794339	2.201219856	14	16	0.875	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI	0.9461843542	random		sorted_ransac	1029	False	fraction 0.43 < 0.75; enzymes disagree (p=3.6e-44)	BaeI:only 27 anchors (< 30);PsrI:only 10 anchors (< 30)	enzymes disagree (Q=241.6, p=3.6e-44); largest deviation from BplI	SRR28338161	1.441201933
SRR28338161	GCA_041391405.1_ASM4139140v1_genomic	-	0.5817703828	0.4534520301		4.913558816	2.296768325	0.914115497	8921		0.1320028851	2.038047425	2.555489226	12	16	0.75	AlfI,AloI,BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	709	False	fraction 0.45 < 0.75; only 12/16 enzymes produced a fit	BaeI:only 16 anchors (< 30);BplI:only 23 anchors (< 30);PpiI:only 19 anchors (< 30);PsrI:only 9 anchors (< 30)		SRR28338161	1.982888812
SRR28338161	GCA_041391425.1_ASM4139142v1_genomic	-	0.8651886044	0.8199185378		3.605508728	1.850202834	1.909764479e-11	30034		0.1326011645	1.590309328	2.110096341	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8194284118	random		sorted_ransac	3540	False	enzymes disagree (p=1.9e-11)	-	enzymes disagree (Q=83.1, p=1.91e-11); largest deviation from CjeI	SRR28338161	2.282076653
SRR28338161	GCA_041391435.1_ASM4139143v1_genomic	-	0.8255907727	0.7595521823		4.081373308	2.029054675	0.01224949524	20531		0.08996371247	1.852729038	2.205380311	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.4984986652	random		sorted_ransac	2244	False	enzymes disagree (p=0.012)	-	enzymes disagree (Q=29.9, p=0.0122); largest deviation from CjePI	SRR28338161	2.107533653
SRR28338161	GCA_041391465.1_ASM4139146v1_genomic	-	0.7421866678	0.7591202894		4.040439721	2.01451231	0.0001886364856	23589		0.1168970589	1.785398285	2.243626335	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.6470035013	random		sorted_ransac	2722	False	enzymes disagree (p=0.00019)	-	enzymes disagree (Q=42.5, p=0.000189); largest deviation from CjePI	SRR28338161	2.25071791
SRR28338161	GCA_041391485.1_ASM4139148v1_genomic	-	0.5251557045	0.5545786685		3.152301257	1.656405416	3.664640963e-61	27735		0.277713531	1.112096897	2.200713935	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.9545033197	random		sorted_ransac	2541	False	fraction 0.55 < 0.75; enzymes disagree (p=3.7e-61)	-	enzymes disagree (Q=329.7, p=3.66e-61); largest deviation from AloI	SRR28338161	1.292434399
SRR28338161	GCA_041391505.1_ASM4139150v1_genomic	-	0.803964327	0.7670069935		3.352351411	1.745173388	0.1490012008	61640		0.07027652465	1.607433931	1.882912845	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.2729776936	fixed		sorted_ransac	7075	True		-		SRR28338161	2.104597955
